ride_id,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,customer_id
6ec970f2-c55b-4fb1-99bb-b7d8f0d60e59,2025-08-18 01:27:23,2025-08-18 01:37:31,1066c763-a3b3-4292-9d33-cf474e397055,28fbe5cf-a20d-4c1f-8e11-3d7fe69586bc,26354a04-099a-423a-9b26-5c91ad1e3525,member,12f38f33-1984-47da-8baf-2c50f1708ca1
30521c51-3e0e-410b-83af-a0b4925eff0a,2025-08-18 02:41:29,2025-08-18 10:56:08,1066c763-a3b3-4292-9d33-cf474e397055,026a06f2-51ce-47cb-973f-d21c062e5dad,26354a04-099a-423a-9b26-5c91ad1e3525,member,756eeaf1-1ba7-400e-bcfb-2069f197b3c6
66614115-bca1-483e-8d53-301f783b4959,2025-08-18 12:07:50,2025-08-18 12:28:07,1066c763-a3b3-4292-9d33-cf474e397055,96bd6410-a693-4dec-b53c-e67b25cb314a,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,3e47e238-b928-49f2-af3f-6d27de1ad198
374cead8-23ff-424b-8952-73d9c465560f,2025-08-18 12:58:38,2025-08-18 14:20:15,1066c763-a3b3-4292-9d33-cf474e397055,96bd6410-a693-4dec-b53c-e67b25cb314a,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,2d9ce0f8-b768-4cb9-94ba-b4e356700f83
c6abed68-b145-442f-945d-8a573046e0ca,2025-08-18 16:12:49,2025-08-18 17:34:53,1066c763-a3b3-4292-9d33-cf474e397055,e89d417b-b239-4d94-aef4-3cad24f72fb8,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,ca01bddb-232a-446b-b9b7-16fe0b814cf8
adb82a28-75a2-401d-87c2-f1d2d5515213,2025-08-18 18:04:54,2025-08-18 19:25:35,1066c763-a3b3-4292-9d33-cf474e397055,3405b75d-474c-4774-9805-afc93f409d64,26354a04-099a-423a-9b26-5c91ad1e3525,member,d787dd6a-f720-404c-92d0-9bc34564cf0d
751a3d0a-7bad-4d74-ac29-ca6ea344e85a,2025-08-18 00:35:04,2025-08-18 01:16:42,65008017-abdf-42fc-8752-c5188ca7cd61,ce4b8120-0d3d-4d92-a883-b4bf3f467a4f,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,bb4265e3-9909-4ce7-a156-c1c4603cebd9
3069cc16-0dcb-4aa5-a7d8-03a7d2acb94c,2025-08-18 03:19:03,2025-08-18 06:03:41,65008017-abdf-42fc-8752-c5188ca7cd61,69b25e37-55ba-4437-a09b-5973a647f7bb,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,6628f796-aa2c-4a95-ab41-7d72b829c786
eaddd7b3-1d28-47fd-ba18-d71d9fd65072,2025-08-18 07:32:09,2025-08-18 07:36:49,65008017-abdf-42fc-8752-c5188ca7cd61,65008017-abdf-42fc-8752-c5188ca7cd61,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,715f9cf7-00e1-428d-9731-07bcb93aa1a0
d39174b7-6bcb-4910-b2dd-05bf71f5ff01,2025-08-18 08:44:04,2025-08-18 12:53:29,65008017-abdf-42fc-8752-c5188ca7cd61,33bb6a37-5494-4a00-be0a-cc9c8a079c39,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,49146f4f-ea34-484c-8ec6-cfa510166a10
5e2edd52-5513-4e07-831a-8b5c02eaa6c9,2025-08-18 16:27:12,2025-08-18 17:55:22,65008017-abdf-42fc-8752-c5188ca7cd61,65008017-abdf-42fc-8752-c5188ca7cd61,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,030e7963-e06d-4a24-a992-52c240750ac3
738850c3-0f4d-4b33-b0ff-1b8a3341d4ac,2025-08-18 18:00:42,2025-08-18 18:59:04,65008017-abdf-42fc-8752-c5188ca7cd61,69b25e37-55ba-4437-a09b-5973a647f7bb,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,509d3dd8-5105-416e-b298-3a8e513dbe48
6a99a3cc-96e9-4067-949a-35b25f4086f7,2025-08-18 20:28:43,2025-08-18 20:56:40,65008017-abdf-42fc-8752-c5188ca7cd61,96bd6410-a693-4dec-b53c-e67b25cb314a,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,832cf812-ee6a-49cf-88c2-eb844e17f91c
6026ba1c-ba27-41ef-b079-d2ca386e9940,2025-08-18 23:12:56,2025-08-18 23:20:54,65008017-abdf-42fc-8752-c5188ca7cd61,99810fea-31be-4514-ab04-fce0cc4c715e,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,c8121ddc-ea64-4594-b736-11238129f635
0ac9084f-9cce-4b14-b536-ba49d1af779f,2025-08-18 03:48:00,2025-08-18 06:44:39,844e0cdf-2a22-4096-8d58-6c034b3ebf30,69b25e37-55ba-4437-a09b-5973a647f7bb,78474814-e054-4ab5-af7f-8ce8e3e2ec31,member,76d7383f-ab05-4946-a194-684e943f13ed
