ride_id,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,customer_id
77345702-175c-4e3c-be38-1c7d3c0581d9,2025-08-15 00:27:36,2025-08-15 01:34:24,99810fea-31be-4514-ab04-fce0cc4c715e,99810fea-31be-4514-ab04-fce0cc4c715e,e267f0df-8efd-4444-8236-189e934465da,non-member,f599f6a6-7517-4d33-b461-ee3afb8561e1
84cd3a5a-cfd4-4406-8fa2-72249d6d4a1c,2025-08-15 03:47:33,2025-08-15 04:35:54,99810fea-31be-4514-ab04-fce0cc4c715e,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,e267f0df-8efd-4444-8236-189e934465da,non-member,d4777fdb-11d6-414c-80bf-a1ea5f99a74c
40857c4b-f424-4a04-8c0c-13f1a5394763,2025-08-15 05:24:47,2025-08-15 05:50:10,99810fea-31be-4514-ab04-fce0cc4c715e,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,e267f0df-8efd-4444-8236-189e934465da,member,e88b6c8c-4c3c-48ec-9fdc-03f55c4afbfe
ec0651f2-5c40-4cc5-8877-d26b92c5e322,2025-08-15 08:15:53,2025-08-15 10:23:04,99810fea-31be-4514-ab04-fce0cc4c715e,65008017-abdf-42fc-8752-c5188ca7cd61,e267f0df-8efd-4444-8236-189e934465da,non-member,c435b3c0-cf8c-4e3f-b7ad-3629c161f00c
9fd64e34-88e7-432d-a206-5b8bf14acf47,2025-08-15 10:46:07,2025-08-15 12:17:12,99810fea-31be-4514-ab04-fce0cc4c715e,ce4b8120-0d3d-4d92-a883-b4bf3f467a4f,e267f0df-8efd-4444-8236-189e934465da,non-member,c5f51cc4-6c76-4848-96a9-659d4f524918
da881a03-67b1-4707-a9e2-7352afe45f58,2025-08-15 13:30:30,2025-08-15 16:05:25,99810fea-31be-4514-ab04-fce0cc4c715e,33bb6a37-5494-4a00-be0a-cc9c8a079c39,e267f0df-8efd-4444-8236-189e934465da,non-member,026d4cd4-3946-4b28-9241-b767b5e329dc
21820b12-4879-407c-a738-8f1a73244131,2025-08-15 17:12:12,2025-08-15 18:13:35,99810fea-31be-4514-ab04-fce0cc4c715e,96bd6410-a693-4dec-b53c-e67b25cb314a,e267f0df-8efd-4444-8236-189e934465da,non-member,f46fe961-91ce-4f7f-bd25-8cd70a3c0517
64bc7c2b-072a-4d6f-b6aa-ed0699991c1c,2025-08-15 18:20:35,2025-08-15 21:37:09,99810fea-31be-4514-ab04-fce0cc4c715e,810a7fc4-5b2b-467b-9a52-7d61ff794a7b,e267f0df-8efd-4444-8236-189e934465da,non-member,34cdfeb4-38d3-410d-a685-1cecfd2f651c
2b062fb2-1707-4105-8357-c1a287ee109b,2025-08-15 22:21:37,2025-08-15 23:26:35,99810fea-31be-4514-ab04-fce0cc4c715e,a0c61868-01f3-4cc6-ae38-1c737d315e35,e267f0df-8efd-4444-8236-189e934465da,non-member,e798f650-a26a-41a2-b8c9-384ef054f580
9059310a-30a8-48be-8227-b1b002be2ccb,2025-08-15 00:00:17,2025-08-15 00:32:21,65008017-abdf-42fc-8752-c5188ca7cd61,99aa4b03-ea08-43a4-94dd-7646fcbcf36c,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,43489a8a-25f2-430a-9d0e-13885a7215b4
