ride_id,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,customer_id
949fcd82-ee77-4178-8166-81f10ee13e85,2025-08-30 00:21:32,2025-08-30 01:12:47,1066c763-a3b3-4292-9d33-cf474e397055,810a7fc4-5b2b-467b-9a52-7d61ff794a7b,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,e65b8be7-5289-41a0-b7a8-323b00405472
179fb375-3adf-4bcd-b267-ef4b49c73189,2025-08-30 06:07:28,2025-08-30 06:35:59,1066c763-a3b3-4292-9d33-cf474e397055,ce4b8120-0d3d-4d92-a883-b4bf3f467a4f,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,b0fdd278-a648-43a4-b735-260e11981239
24120622-3e7a-4cb8-bc3c-428e51635b86,2025-08-30 06:44:18,2025-08-30 08:41:06,1066c763-a3b3-4292-9d33-cf474e397055,844e0cdf-2a22-4096-8d58-6c034b3ebf30,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,3cf24ad5-a875-4e0c-a61b-1798b551a2be
05fbe53a-77a1-4f33-881e-f169fd4454fe,2025-08-30 10:40:44,2025-08-30 10:49:54,1066c763-a3b3-4292-9d33-cf474e397055,1066c763-a3b3-4292-9d33-cf474e397055,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,6297e261-801f-4b34-aea5-eebf142d0d13
8369da52-bf62-4881-b415-c5b06c030311,2025-08-30 12:02:28,2025-08-30 12:38:30,1066c763-a3b3-4292-9d33-cf474e397055,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,26354a04-099a-423a-9b26-5c91ad1e3525,member,2b5bbbe9-1b89-4d39-b9e1-1c02e0e343fa
41baa33e-3ca5-493e-85f6-7f80230d2037,2025-08-30 14:48:58,2025-08-30 15:45:34,1066c763-a3b3-4292-9d33-cf474e397055,026a06f2-51ce-47cb-973f-d21c062e5dad,26354a04-099a-423a-9b26-5c91ad1e3525,member,64528a69-718b-4b03-8a3f-92a7ce9ac4f6
3eed3162-6357-4dbc-a4ee-dcf293bf2216,2025-08-30 17:51:48,2025-08-30 18:17:55,1066c763-a3b3-4292-9d33-cf474e397055,33bb6a37-5494-4a00-be0a-cc9c8a079c39,26354a04-099a-423a-9b26-5c91ad1e3525,member,6b4e16c9-18f6-4460-af2f-08cd54c8835a
b1896442-6ef3-4348-8893-17019f3f356b,2025-08-30 19:54:27,2025-08-30 20:28:24,1066c763-a3b3-4292-9d33-cf474e397055,94a13905-46d0-4830-9f48-6b582e13bbc6,26354a04-099a-423a-9b26-5c91ad1e3525,member,42d95124-3ae1-4da4-afa8-eb5b0d5dc089
cb070146-9688-470c-8ca2-f3816caaed48,2025-08-30 21:51:57,2025-08-30 22:13:30,1066c763-a3b3-4292-9d33-cf474e397055,47a93244-6745-475a-8bf2-a08f341805e9,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,2d9ce0f8-b768-4cb9-94ba-b4e356700f83
f6ce4854-d6d4-413c-8349-e45c88e18e94,2025-08-30 08:36:08,2025-08-30 09:33:29,65008017-abdf-42fc-8752-c5188ca7cd61,2b74a5a2-1bd3-4aa9-88ef-d299f1d175a9,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,41c2f30c-2fdf-44d8-a116-22a607843b4c
45c1e257-f0bc-474b-bd09-d9f36e4750bc,2025-08-30 10:42:11,2025-08-30 13:47:50,65008017-abdf-42fc-8752-c5188ca7cd61,2b74a5a2-1bd3-4aa9-88ef-d299f1d175a9,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,96518151-b1e5-4808-9eca-ef5e866faffb
e157c9d6-cf50-4f0e-9e1d-3010fd21e7f4,2025-08-30 13:54:49,2025-08-30 17:34:51,65008017-abdf-42fc-8752-c5188ca7cd61,810a7fc4-5b2b-467b-9a52-7d61ff794a7b,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,566eb30e-bdca-472e-816c-80682b8db3d4
3c7152f9-1e0f-461c-b087-2af93433322d,2025-08-30 19:10:00,2025-08-30 20:00:23,65008017-abdf-42fc-8752-c5188ca7cd61,96bd6410-a693-4dec-b53c-e67b25cb314a,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,e4fb6f67-70ea-4c43-894f-f6b102ece806
56a5cc3d-edf5-47dd-94d6-ae63b7c3cd4e,2025-08-30 01:14:37,2025-08-30 01:40:38,844e0cdf-2a22-4096-8d58-6c034b3ebf30,844e0cdf-2a22-4096-8d58-6c034b3ebf30,78474814-e054-4ab5-af7f-8ce8e3e2ec31,non-member,91137bf7-f51c-4f21-8253-3bbd43fc7689
38386dbd-a506-4945-b695-4bf818257e25,2025-08-30 02:31:06,2025-08-30 05:19:57,844e0cdf-2a22-4096-8d58-6c034b3ebf30,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,78474814-e054-4ab5-af7f-8ce8e3e2ec31,member,011fe066-6eb3-4fb3-8962-7f5c85e67c58
257344ac-a6c7-4b64-bc3e-27f3bf4e061c,2025-08-30 06:05:09,2025-08-30 10:33:15,844e0cdf-2a22-4096-8d58-6c034b3ebf30,65008017-abdf-42fc-8752-c5188ca7cd61,78474814-e054-4ab5-af7f-8ce8e3e2ec31,non-member,b03c9997-e3a7-4885-adb3-5dde6c8b96d8
1916b930-2a51-4269-aca5-331e0fb80d62,2025-08-30 11:24:42,2025-08-30 11:46:41,844e0cdf-2a22-4096-8d58-6c034b3ebf30,55224734-2ad8-4a19-9e4c-a66de06b42f9,78474814-e054-4ab5-af7f-8ce8e3e2ec31,non-member,f3b0551f-6506-4bd2-84d2-3f2e2a39edeb
