ride_id,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,customer_id
140fb44c-8b7b-4247-8171-61b850d4d2e3,2025-06-09 00:41:05,2025-06-09 03:02:27,1066c763-a3b3-4292-9d33-cf474e397055,ce4b8120-0d3d-4d92-a883-b4bf3f467a4f,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,fb9e85c7-03e1-49d5-85c2-27aa027c0008
67e7e8bb-5056-4667-9abe-645852f4b362,2025-06-09 03:07:10,2025-06-09 03:11:10,1066c763-a3b3-4292-9d33-cf474e397055,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,5cfcc2f8-a0fd-44b8-a732-21dbfdf52234
bc494bed-94f1-4b06-8afb-6611aae7f345,2025-06-09 03:18:29,2025-06-09 03:57:25,1066c763-a3b3-4292-9d33-cf474e397055,ce4b8120-0d3d-4d92-a883-b4bf3f467a4f,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,68ce1e36-adae-4b56-88b0-b3b20db12775
2139152e-7455-4297-aad1-14eee21c638c,2025-06-09 05:15:07,2025-06-09 05:42:03,1066c763-a3b3-4292-9d33-cf474e397055,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,67104183-3a81-4fd8-ba6b-b88fbba69f93
904c1696-1fd8-4fd5-b7a1-d43273b489a3,2025-06-09 01:21:56,2025-06-09 16:12:01,99810fea-31be-4514-ab04-fce0cc4c715e,e89d417b-b239-4d94-aef4-3cad24f72fb8,e267f0df-8efd-4444-8236-189e934465da,member,87640e18-0c1f-4125-9910-dd20ecff390b
ddc2b409-3eb0-4073-b353-cff2b0997689,2025-06-09 17:05:15,2025-06-09 17:26:38,99810fea-31be-4514-ab04-fce0cc4c715e,3405b75d-474c-4774-9805-afc93f409d64,e267f0df-8efd-4444-8236-189e934465da,member,76fb7619-6afa-4da5-af03-0aa877d76aff
143a7126-48cc-41aa-beef-ec4a7c407e71,2025-06-09 23:07:40,2025-06-09 23:38:10,99810fea-31be-4514-ab04-fce0cc4c715e,65008017-abdf-42fc-8752-c5188ca7cd61,e267f0df-8efd-4444-8236-189e934465da,member,71836029-6136-49a5-93a8-fd4bf6b0e581
b0cf56e9-d234-40df-89d8-c9fba2daf406,2025-06-09 03:39:33,2025-06-09 04:19:23,65008017-abdf-42fc-8752-c5188ca7cd61,1066c763-a3b3-4292-9d33-cf474e397055,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,b80b1107-b991-426d-aef8-d56d34d1a100
87b8eaf5-0607-41d1-8ed2-e5b3bf6d6c46,2025-06-09 05:23:59,2025-06-09 05:31:16,65008017-abdf-42fc-8752-c5188ca7cd61,a0c61868-01f3-4cc6-ae38-1c737d315e35,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,2eeba557-8e25-4d5d-acbb-57d8dd837832
f6e0769c-b917-4e79-bf70-d7adc968b3c1,2025-06-09 06:08:19,2025-06-09 08:11:40,65008017-abdf-42fc-8752-c5188ca7cd61,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,4704348c-486e-48d9-878d-be5f5741290a
96204420-a290-4b68-afb8-a686c9029dc1,2025-06-09 09:47:41,2025-06-09 09:53:37,65008017-abdf-42fc-8752-c5188ca7cd61,a0c61868-01f3-4cc6-ae38-1c737d315e35,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,2373e366-7903-4083-8fee-31ccb4eafe25
97c11960-9602-4bcc-a0ba-2afed7ad6252,2025-06-09 09:57:58,2025-06-09 10:21:56,65008017-abdf-42fc-8752-c5188ca7cd61,28fbe5cf-a20d-4c1f-8e11-3d7fe69586bc,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,1368fe17-30d6-4536-9b4f-d56673b89d1c
0bada60f-75bc-49f6-8213-985fb2ac5e2b,2025-06-09 15:09:33,2025-06-09 19:55:07,65008017-abdf-42fc-8752-c5188ca7cd61,96bd6410-a693-4dec-b53c-e67b25cb314a,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,5c435b78-039f-4cbf-9ad7-0834e12e73a2
9a759329-15c2-4e1d-91ce-2cd80f7275e9,2025-06-09 21:34:03,2025-06-09 21:45:51,65008017-abdf-42fc-8752-c5188ca7cd61,72da959e-7cc7-427e-8816-13a25450c6ee,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,9c3f1ca0-908b-4ccf-8e58-24c94fbf2758
f368d296-b72e-4486-8079-92f94a8b76ec,2025-06-09 21:57:01,2025-06-09 23:52:22,65008017-abdf-42fc-8752-c5188ca7cd61,33bb6a37-5494-4a00-be0a-cc9c8a079c39,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,baa95716-e9c6-4ef3-bfed-f4786a421422
bbc07676-8b40-4b0c-8d72-f5a9ab1430db,2025-06-09 10:55:39,2025-06-09 23:39:50,844e0cdf-2a22-4096-8d58-6c034b3ebf30,227db31e-5f21-4989-8453-378e905f1eab,78474814-e054-4ab5-af7f-8ce8e3e2ec31,non-member,904a9310-9de7-4148-8b0e-d80e31890491
a3c4ba3e-4e90-4245-95b9-7b886408fba5,2025-06-09 03:20:50,2025-06-09 06:12:13,026a06f2-51ce-47cb-973f-d21c062e5dad,810a7fc4-5b2b-467b-9a52-7d61ff794a7b,15dc42c5-a94c-440e-926f-8e98189489e1,member,082afb21-7839-4634-866e-355e930c108b
b0f468f7-0693-46a3-9cf9-b34cdba36683,2025-06-09 06:28:57,2025-06-09 15:30:01,026a06f2-51ce-47cb-973f-d21c062e5dad,04cd70f1-9492-4218-b96a-f63547a3f6f9,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,f1fd382b-17a2-4a47-b71d-7c41b9a57194
d47a345b-6ada-4b31-a153-14435570d736,2025-06-09 16:14:23,2025-06-09 22:31:01,026a06f2-51ce-47cb-973f-d21c062e5dad,227db31e-5f21-4989-8453-378e905f1eab,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,5f2fca5e-77a5-4115-84ec-d86212b22443
ce427f61-e79a-4249-9eb8-d34e6fac3cd5,2025-06-09 23:06:05,2025-06-09 23:23:57,026a06f2-51ce-47cb-973f-d21c062e5dad,3405b75d-474c-4774-9805-afc93f409d64,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,e29b28cc-85e4-4380-a079-71f0a46585e3
82f776de-eb1a-4a9d-8269-b36d5b5c512a,2025-06-09 00:19:00,2025-06-09 00:27:04,04cd70f1-9492-4218-b96a-f63547a3f6f9,72da959e-7cc7-427e-8816-13a25450c6ee,f1c0f480-34de-459b-bd5b-6c957c8d92dd,member,4d7f4e9d-ad47-45b1-9468-411d82ecb5a7
c24a013f-23c1-4b15-ab6d-290b2b693348,2025-06-09 00:31:30,2025-06-09 03:04:17,04cd70f1-9492-4218-b96a-f63547a3f6f9,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,f1c0f480-34de-459b-bd5b-6c957c8d92dd,non-member,e576aec4-aa9c-42e0-8314-6f54863bd80b
dbcba0c7-0c68-4bb7-a94d-a271e2f86ed2,2025-06-09 07:56:16,2025-06-09 08:36:46,04cd70f1-9492-4218-b96a-f63547a3f6f9,72da959e-7cc7-427e-8816-13a25450c6ee,f1c0f480-34de-459b-bd5b-6c957c8d92dd,non-member,fb9e85c7-03e1-49d5-85c2-27aa027c0008
fe789e93-c5d2-45d8-8a87-ec1446968a5c,2025-06-09 09:19:26,2025-06-09 10:10:16,04cd70f1-9492-4218-b96a-f63547a3f6f9,47a93244-6745-475a-8bf2-a08f341805e9,f1c0f480-34de-459b-bd5b-6c957c8d92dd,non-member,d534c012-3f7c-4dae-b43a-34c0f5583e62
0a3dc4d2-4fa9-4fb8-9fa0-e84c8e5b54c4,2025-06-09 17:35:58,2025-06-09 20:47:30,04cd70f1-9492-4218-b96a-f63547a3f6f9,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,f1c0f480-34de-459b-bd5b-6c957c8d92dd,non-member,e2f98964-e5a6-41cc-b34e-c5eac1658920
caf43172-545f-4480-b54b-e315baefbe8f,2025-06-09 00:04:59,2025-06-09 05:32:14,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,65008017-abdf-42fc-8752-c5188ca7cd61,1dbe235a-8f31-4169-971f-8fd7ef97a218,member,f9151c84-7aca-4521-a9f6-ebeb4f15bd5d
37a4df94-0de2-4ca8-af9c-e8c18ff0ae48,2025-06-09 01:27:32,2025-06-09 02:46:45,a0c61868-01f3-4cc6-ae38-1c737d315e35,65008017-abdf-42fc-8752-c5188ca7cd61,7a2f488f-19c2-4a4c-9380-4854618aae2b,non-member,e2f98964-e5a6-41cc-b34e-c5eac1658920
27ac5e61-9315-4864-b162-6ab7a829952b,2025-06-09 03:28:13,2025-06-09 06:07:38,a0c61868-01f3-4cc6-ae38-1c737d315e35,96bd6410-a693-4dec-b53c-e67b25cb314a,7a2f488f-19c2-4a4c-9380-4854618aae2b,non-member,945e3aa2-6a6f-4421-bd7a-cc5d6aa65656
351df8c7-38c3-4bb4-a11d-01216ab8bf9c,2025-06-09 08:31:20,2025-06-09 10:43:41,a0c61868-01f3-4cc6-ae38-1c737d315e35,28fbe5cf-a20d-4c1f-8e11-3d7fe69586bc,7a2f488f-19c2-4a4c-9380-4854618aae2b,member,b3cbee39-be30-4608-aed4-dbd081c4badf
6e9ec09f-4b7f-4a5e-b166-3d28feceea81,2025-06-09 11:05:00,2025-06-09 14:59:07,a0c61868-01f3-4cc6-ae38-1c737d315e35,1066c763-a3b3-4292-9d33-cf474e397055,7a2f488f-19c2-4a4c-9380-4854618aae2b,member,3a2ed4c9-d5ee-4a0a-9c05-d9787a1c916b
e2fb517c-f6fa-40e5-9035-94a43b2dea07,2025-06-09 15:20:57,2025-06-09 15:38:16,a0c61868-01f3-4cc6-ae38-1c737d315e35,a0c61868-01f3-4cc6-ae38-1c737d315e35,7a2f488f-19c2-4a4c-9380-4854618aae2b,non-member,55428fcd-d48c-40e5-907d-02b39454afc7
27e9dd3c-68bc-42c6-a51a-cf6a80ea729c,2025-06-09 16:18:06,2025-06-09 16:29:52,a0c61868-01f3-4cc6-ae38-1c737d315e35,1066c763-a3b3-4292-9d33-cf474e397055,7a2f488f-19c2-4a4c-9380-4854618aae2b,non-member,e249b5e6-8196-46b5-9dba-7843bc29b890
eb28a3b3-bb5c-4fc9-9a71-39ec2c3bb792,2025-06-09 02:22:42,2025-06-09 04:22:30,33bb6a37-5494-4a00-be0a-cc9c8a079c39,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,93d97605-47eb-4b98-94b4-08c7e156d2e8,member,66700caf-c1fc-4f86-b535-3658b1535617
41c28ab6-dd15-471f-bf04-e4de3c0506d6,2025-06-09 04:26:05,2025-06-09 05:34:29,33bb6a37-5494-4a00-be0a-cc9c8a079c39,a0c61868-01f3-4cc6-ae38-1c737d315e35,93d97605-47eb-4b98-94b4-08c7e156d2e8,member,cb736b4b-2b82-436b-8d8d-edfac81cacea
6210a67f-8256-4122-97e3-7541b47f312c,2025-06-09 08:17:33,2025-06-09 08:26:21,33bb6a37-5494-4a00-be0a-cc9c8a079c39,e89d417b-b239-4d94-aef4-3cad24f72fb8,93d97605-47eb-4b98-94b4-08c7e156d2e8,member,21bc32e7-fb07-46d7-93cd-ae92664de9dc
e3587c12-e91c-401c-9ba7-52af4a5d9e93,2025-06-09 08:39:51,2025-06-09 21:42:09,33bb6a37-5494-4a00-be0a-cc9c8a079c39,844e0cdf-2a22-4096-8d58-6c034b3ebf30,93d97605-47eb-4b98-94b4-08c7e156d2e8,member,682c4ef0-2751-4e9c-a466-f4f32e9d86ac
412956eb-6185-469a-9bd9-2c53f674343a,2025-06-09 22:57:36,2025-06-09 23:44:02,33bb6a37-5494-4a00-be0a-cc9c8a079c39,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,93d97605-47eb-4b98-94b4-08c7e156d2e8,member,356d5898-a105-4414-ab70-e0095b69eb65
19379724-4ed6-4803-a3db-d4cedcf0b7e5,2025-06-09 23:45:50,2025-06-09 23:57:54,33bb6a37-5494-4a00-be0a-cc9c8a079c39,47a93244-6745-475a-8bf2-a08f341805e9,93d97605-47eb-4b98-94b4-08c7e156d2e8,non-member,8416dc61-1bac-466d-9b4e-021fa799cf0d
545510d6-d967-46fa-b93d-cf366e442a2a,2025-06-09 00:20:24,2025-06-09 00:32:55,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,9131d2c5-90d6-48f6-a081-84d56ba1fc90,non-member,e2d5c314-9045-488d-92fd-00db501dc07b
0df70c90-7fe9-4878-837c-b3ea1acdd88a,2025-06-09 01:10:04,2025-06-09 01:15:53,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,844e0cdf-2a22-4096-8d58-6c034b3ebf30,9131d2c5-90d6-48f6-a081-84d56ba1fc90,member,ebe85931-1683-4b2e-9acb-1017f35600a6
