maintenance_id,bike_id,reported_time,resolved_time,issue_description
ee865400-9e28-4eae-b068-08d67cc6ff2c,7a2f488f-19c2-4a4c-9380-4854618aae2b,2025-09-05 23:34:50,2025-09-09,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
4f44eae2-a8d1-4d2a-a7fa-a8667831510f,80c98ce1-d2b7-4f0b-9fda-e5af8492af09,2025-09-05 19:05:35,2025-09-10,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
11e7b6e1-a999-4258-a120-634ee37db89b,17fa2898-b55c-40c8-814a-c183b38ed668,2025-09-05 04:09:15,2025-09-07,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
09b78285-d1e7-4c87-82b4-7fdebdd779bc,b7aa1a8f-62cf-461b-a872-53979a50d123,2025-09-05 23:29:03,2025-09-06,
977a3bbe-133f-4964-bab0-bdbc9e180205,742d4c86-991f-472a-add7-0198c1c7ab24,2025-09-05 00:49:36,2025-09-10,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
08703fbc-9835-47af-b302-cf048fd03371,15d30c3d-7278-45e0-97b1-c922f524a604,2025-09-05 09:56:24,2025-09-06,Broken
96ec9426-d2d9-4e05-b400-3968890035a5,008ed728-9cbe-4f32-9dca-bd1c06e7b797,2025-09-05 07:42:14,2025-09-10,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
6ff633f9-9780-4e28-b37e-388b13508566,c1abe444-c1e4-42bc-acd4-e4c18c95d4bc,2025-09-05 17:04:02,2025-09-07,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
f2fe27b4-32fb-4dbc-b9c5-da6657834b51,cc5e76b0-2eea-4d28-8d57-015dd5003697,2025-09-05 11:02:00,2025-09-09,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
ff1ac780-1f83-4109-8b5e-9a8fb8416bc1,ab35de4a-0045-40ed-8633-34d40c0f501a,2025-09-05 12:58:31,2025-09-07,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
9b049497-ea72-4ef0-a80f-ed450303bf18,9e0b3153-8678-4443-b10f-aeecd7ab53cf,2025-09-05 15:39:16,2025-09-07,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
