maintenance_id,bike_id,reported_time,resolved_time,issue_description
946e62eb-171b-4141-8c65-5fd941f21011,1dbe235a-8f31-4169-971f-8fd7ef97a218,2025-09-06 03:28:55,2025-09-07,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
1a10a77b-1716-43eb-b919-8ef259a96798,474bf6ce-a92c-4c49-8b2e-44a6ac6bca2e,2025-09-06 23:46:58,2025-09-11,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
50aea111-10ea-4ecd-873e-d00f12d48b42,89c4b909-1958-4cee-a167-e845060a844b,2025-09-06 12:07:04,2025-09-08,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
661f2294-1fdd-4e62-b4b3-f0be25509ff9,de21cf20-38ed-4023-a851-8644b6a318f2,2025-09-06 13:46:32,2025-09-10,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
53984a21-4ab3-401d-a2bf-dd962cc776aa,d3881bec-c426-404a-b9d9-27b637f1622e,2025-09-06 08:32:33,2025-09-07,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
ea3080d0-6158-4649-8895-8a46f023ae97,8556479f-5e91-4e36-b4b4-89d479809a13,2025-09-06 16:44:25,2025-09-07,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
77c324f5-6ec0-4218-99d9-a858bb8def25,3f0e9f2a-191b-4289-9b49-f5c2c5646d46,2025-09-06 03:25:56,2025-09-08,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
ede680c6-76bb-4531-bdd6-5a3e94a85710,4c5024ac-c2bc-4435-868e-fa68ec7ce596,2025-09-06 19:14:01,2025-09-11,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
a00fb0cd-7e88-4450-b2a5-881998ddd61c,68af4f87-9766-41cd-8d69-7087308194d0,2025-09-06 16:39:01,2025-09-10,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
1e1216a4-79be-4035-8e34-e4b0b6c99127,0e253b78-123d-41ab-9f6e-f27f684c7f1e,2025-09-06 06:24:05,2025-09-10,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
37b741a6-f39a-4c14-a0ef-7755da79efe1,40ff1bf6-331c-487a-a967-18a003ebc59a,2025-09-06 10:41:39,2025-09-07,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
2355c101-07b2-4f42-bc81-742e01813c36,528dc440-f982-4316-bb09-f00a01202537,2025-09-06 15:29:08,2025-09-09,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
7608ac8d-7077-490e-bb64-41559503f8af,1593d511-ed0c-4357-9404-d83b0c067170,2025-09-06 21:09:16,2025-09-11,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
3ec4fa0d-0c96-45b3-b94c-4a710192c0e5,7d08cf25-e4fa-4135-a77f-afb30ae79854,2025-09-06 19:47:27,2025-09-07,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
d843ab55-5de2-4552-9135-eeb4940a8c1d,338d4960-b58f-4888-a306-04a4edf824c9,2025-09-06 23:24:11,2025-09-08,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
