maintenance_id,bike_id,reported_time,resolved_time,issue_description
10a04f92-3dc4-48a3-810c-35c5441ad79c,e88d73d0-3858-425d-b878-37545e4c6a18,2025-08-25 21:41:13,2025-08-28,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
385d9f5d-e6d9-40a5-9f89-8eb5998ca460,966d3c26-74d9-4031-b5ba-e77958ff9f51,2025-08-25 14:17:41,2025-08-30,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
c8641adc-5adb-4f51-b5fe-8fba22a9f503,6bb1148f-fe1b-4892-a220-db99e8b8c009,2025-08-25 20:04:40,2025-08-30,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
a8618cf3-e446-4d55-9394-6fb51095b808,0cc0c328-1202-4fea-bcde-a0a43486e874,2025-08-25 19:38:29,2025-08-28,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
05e183f3-0378-4aa6-ba02-c65dd518fac8,68af4f87-9766-41cd-8d69-7087308194d0,2025-08-25 03:36:15,2025-08-26,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
0111748f-c965-4cf3-9119-de6a95800a64,5aa7f347-befa-4f59-ab26-33da98521fe4,2025-08-25 21:56:44,2025-08-30,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
ddadd4b5-be1d-4f5f-acd3-f8d36448ab78,5329a4a8-a2bf-41af-a2b7-2e60ef8669c2,2025-08-25 23:36:43,2025-08-30,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
17a1009a-3a7e-4c3f-9fea-f4089576b66a,1392360e-65ae-4b15-be3b-9c4396844358,2025-08-25 06:23:04,2025-08-26,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
8bde84c5-0856-4ab1-bb30-1e8ac76ec538,51684553-ab54-482a-83bc-94fd07e9db0b,2025-08-25 21:06:16,2025-08-26,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
c192619a-5cb7-4f2d-93dd-224fc8aeee8c,e5d96706-a7c2-43e8-80b5-010493b6c9ea,2025-08-25 10:55:12,2025-08-30,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
2e479630-b8bd-4395-8815-bd106ad4296c,2576afa2-e572-4b78-b51d-18f0b4ed85ad,2025-08-25 13:40:06,2025-08-26,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
ae2a2165-9d76-4852-85de-1ef4806ed77e,119580cf-8efb-4ec0-87a3-a718b846cad7,2025-08-25 18:11:12,2025-08-29,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
b5423e75-770d-4a19-adf4-30d72ce8910b,9e0b3153-8678-4443-b10f-aeecd7ab53cf,2025-08-25 22:15:16,2025-08-28,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
b939d1b0-17b8-4804-864e-6782d5503ea4,19be2a09-8951-4df4-b7e3-67dff02d8ec4,2025-08-25 07:46:25,2025-08-29,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
c6b63815-e538-4a0e-b804-dca463cb35b3,6b139a11-aba1-4630-bd5c-ffe775bbe797,2025-08-25 01:28:38,2025-08-30,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
