maintenance_id,bike_id,reported_time,resolved_time,issue_description
00533432-5d21-4586-8885-68b961ad2e79,78474814-e054-4ab5-af7f-8ce8e3e2ec31,2025-08-24 13:41:56,2025-08-26,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
cd30251c-b240-429d-b04a-d04f2cc21da6,f1c0f480-34de-459b-bd5b-6c957c8d92dd,2025-08-24 04:21:58,2025-08-26,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
afb08f79-6dce-41f2-8944-06bd00210b47,6444be5a-6888-4a3e-a8e3-e9f87d2140b6,2025-08-24 19:41:53,2025-08-26,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
17783cab-76cc-4213-8863-236a692456c4,f821cebd-3d91-4c28-8d70-553579fc371a,2025-08-24 22:22:05,2025-08-29,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
b47fed90-2b98-40f0-bb6e-964142092ee0,d476b390-350c-47a6-8bd8-eecba3f8b559,2025-08-24 18:11:49,2025-08-25,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
ad643e5e-df01-48e1-b49d-3fbf558c9e54,4b0aa821-01a4-4b8d-b182-2adc93652191,2025-08-24 21:37:58,2025-08-29,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
5719a350-500e-4a26-af78-8f53a1bbbf1e,02b356cb-9a31-463a-af51-d0622932adab,2025-08-24 20:19:06,2025-08-27,
dfec9cb1-3396-49ec-8f47-02cd60485a14,2f2b9d12-5e9c-48da-a69a-4fc524c8c4f9,2025-08-24 07:54:51,2025-08-29,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
8b3a1bf5-121f-40d3-9818-102227d5e725,87fb3b14-4413-47a9-98db-35b25d11ff35,2025-08-24 01:33:02,2025-08-28,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
6b494853-bc2d-48ac-8a53-974d43ddd018,70385138-a834-4de8-bbe0-e2daae649412,2025-08-24 19:16:02,2025-08-26,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
1b8740d6-ddcf-4a44-b036-469cb73bd61b,0e253b78-123d-41ab-9f6e-f27f684c7f1e,2025-08-24 21:53:55,2025-08-29,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
7c660952-f2d8-4e22-80c1-c13a3bec5eaf,8924d85a-3bfd-41d8-827a-43146e160b6b,2025-08-24 09:07:50,2025-08-26,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
c6747c71-b1f1-4b00-9c2a-3f60a48f3e93,58169ea1-eafb-4013-a799-244ec566df63,2025-08-24 17:52:43,2025-08-29,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
2dee0114-8b0e-4063-ab0c-902ce74f7f10,c72cab61-ba9c-4ef3-bc0b-4098fcd0265f,2025-08-24 08:10:45,2025-08-27,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
ac19ca69-c88f-47e1-b0c8-88e6c263c6bc,04744656-3f9f-498c-bf0e-c15623e80b97,2025-08-24 15:09:30,2025-08-28,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
