maintenance_id,bike_id,reported_time,resolved_time,issue_description
4d18f7aa-71c8-4f47-92c0-8d5992decaa0,23a0e656-edc6-4dd6-939b-80f4d715c9cd,2025-08-26 10:28:12,2025-08-28,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
8a044c37-e20b-4ce2-8108-abf5be8c69e8,7a2f488f-19c2-4a4c-9380-4854618aae2b,2025-08-26 08:20:26,2025-08-30,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
3348c2a9-f586-4f83-93d3-0b3980807de5,93d97605-47eb-4b98-94b4-08c7e156d2e8,2025-08-26 21:32:02,2025-08-30,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
350cd689-13d4-4a25-8518-41bcee888a27,9131d2c5-90d6-48f6-a081-84d56ba1fc90,2025-08-26 11:36:06,2025-08-29,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
d835dc3f-ea67-4274-a7b2-8e59c697ecd8,4b5ea3dd-1436-4284-abfc-a7f3c69ed514,2025-08-26 13:01:58,2025-08-29,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
33bc0974-ff5a-4f90-a4cf-163d12120981,76a4582f-a53b-4397-a127-acaa9362f9ce,2025-08-26 16:45:48,2025-08-30,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
de15ff90-418c-4694-82ad-4127f9b4efa5,312336ef-c293-43b5-9644-23aea215ae81,2025-08-26 18:27:32,2025-08-30,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
75ba01f9-3fd4-44c7-8bc4-c5a13a2f4ba7,de21cf20-38ed-4023-a851-8644b6a318f2,2025-08-26 04:52:45,2025-08-30,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
96ecdbaa-f633-4297-bb53-91bb9d37d624,76e8423a-2fd3-4219-b029-5a2c0f74e88e,2025-08-26 04:32:29,2025-08-30,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
398c2096-08c2-4c63-bf8f-cf5289929619,33e7e216-0426-47c2-8dd3-00fa5e679fec,2025-08-26 15:58:09,2025-08-30,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
17c7044d-6b84-4485-a5ed-caa26a54e19c,b8c10669-132f-4b38-84e8-06f241289c38,2025-08-26 22:59:11,2025-08-27,
92bec2b9-d326-4e80-a2b5-eb6285cc3128,fd71e811-ccbc-418e-8374-0dcda2b77f0f,2025-08-26 12:31:40,2025-08-31,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
72584fdb-0b4e-443f-a30d-734362e358aa,d315b0fc-cdd3-4863-993e-e114cecbcc43,2025-08-26 05:28:43,2025-08-27,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
f649cbeb-b9cb-45b6-be7c-31ab29213972,7ee87e70-dd7c-4200-9363-293b47eb0a6d,2025-08-26 09:15:07,2025-08-31,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
97335e60-2e30-4114-8c61-67300a859c4d,42478df4-b02f-40d7-8a96-ad0dedc7a0b2,2025-08-26 08:47:58,2025-08-28,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
15edcd22-800e-4d59-b7f0-8d73e88b4237,742d4c86-991f-472a-add7-0198c1c7ab24,2025-08-26 01:40:24,2025-08-28,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
a6b93235-b97e-4f4b-b6db-a6d63d73afb2,20b2be43-2285-4330-bfd5-b0dfc7d56cf4,2025-08-26 09:58:11,2025-08-30,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
4aed4427-aca9-4a00-8b91-16ab44b10a2a,dbd74601-80ce-4ccc-ac82-263f67174b8f,2025-08-26 00:18:51,2025-08-29,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
427fed90-44e4-4728-a576-504051ccfa32,47a9eb5a-4872-439b-97c0-adbf9d9de82f,2025-08-26 21:28:09,2025-08-31,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
