maintenance_id,bike_id,reported_time,resolved_time,issue_description
c49f9747-ee15-43d2-80b6-ac6ed497ebb7,23a0e656-edc6-4dd6-939b-80f4d715c9cd,2025-09-01 01:32:14,2025-09-03,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
3157900f-5794-4674-827a-70bbbc02d1aa,bd5ef3bd-9063-47a4-bebd-32e10b9a69f6,2025-09-01 02:19:17,2025-09-06,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
4ea7b535-dab9-4e46-9cb1-91f1a49c4292,c4cf677d-a21b-45cf-829b-79ff387c72f7,2025-09-01 17:38:16,2025-09-02,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
a7c2932c-49fa-4750-a324-1dc3fe24d03a,42b14aa0-5235-4653-96b0-9c2823cc2541,2025-09-01 10:35:42,2025-09-03,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
12d8c38a-ef1c-4e23-bfca-7e528a3cba4b,d476b390-350c-47a6-8bd8-eecba3f8b559,2025-09-01 20:36:06,2025-09-06,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
8ac2ab55-2910-4559-acd8-9636ca35f096,02b356cb-9a31-463a-af51-d0622932adab,2025-09-01 10:58:11,2025-09-06,Broken
aa7febc0-3333-4cdf-8fcc-d1dbee5c0c9b,9d32c1e6-dda2-4167-acc2-530c743e4f98,2025-09-01 09:00:39,2025-09-04,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
4ed295ab-5e55-4e25-83f3-e28eed789004,837f38d3-8a03-4d81-8a86-80427720f9f4,2025-09-01 23:52:02,2025-09-04,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
87fc29df-e820-4781-8b7f-439fe9d7554f,248b4346-c5fd-4db4-86d0-3cfb1b83f47e,2025-09-01 08:16:22,2025-09-04,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
c4aa5387-a08d-4608-833e-4d0a5c474f40,c1abe444-c1e4-42bc-acd4-e4c18c95d4bc,2025-09-01 07:58:50,2025-09-04,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
6417e479-2ffa-426c-837c-8b94c91d0732,e5d96706-a7c2-43e8-80b5-010493b6c9ea,2025-09-01 19:36:39,2025-09-03,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
c8ae5f14-142d-4d96-b1f4-5cf29908fdaa,58169ea1-eafb-4013-a799-244ec566df63,2025-09-01 17:00:05,2025-09-05,
9e1d1071-ee47-49ce-9624-7ecd75e1084e,75692df8-33ea-4d96-b5f4-02a578861cc5,2025-09-01 15:31:25,2025-09-03,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
