maintenance_id,bike_id,reported_time,resolved_time,issue_description
865d51b2-209e-4195-bce6-ed9e53d17f20,23a0e656-edc6-4dd6-939b-80f4d715c9cd,2025-07-14 23:29:57,2025-07-17,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
15a376a7-6eb0-44b7-9cf7-78612563cabc,1dbe235a-8f31-4169-971f-8fd7ef97a218,2025-07-14 20:20:33,2025-07-19,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
98b8496f-0f19-4eb3-8ece-4c9d9f2ffef5,794095e2-ace7-4652-b548-34bc8e668b95,2025-07-14 07:48:05,2025-07-15,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
5fa1ccb8-4167-4822-a112-163626ead532,4b5ea3dd-1436-4284-abfc-a7f3c69ed514,2025-07-14 11:56:16,2025-07-15,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
b6798f9f-81b3-459b-bd8c-fc90774ab688,17fa2898-b55c-40c8-814a-c183b38ed668,2025-07-14 02:48:16,2025-07-19,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
88b3ccd1-c9af-4bfa-9259-ea15e5ea82b0,92d04051-13dd-4a01-82cd-453b15ac19e8,2025-07-14 16:49:54,2025-07-16,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
41a4bebd-52bb-47fc-8a5c-ec977e3efbb1,e28e7c63-05aa-4ea0-9030-f71f1bc3e6d4,2025-07-14 15:25:02,2025-07-17,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
a1d9a5e2-8121-4fbc-8843-5e9d39c4f28d,33e7e216-0426-47c2-8dd3-00fa5e679fec,2025-07-14 16:00:20,2025-07-15,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
597b491a-7e8b-4e85-96ff-5f10fa71ab84,42b14aa0-5235-4653-96b0-9c2823cc2541,2025-07-14 21:09:48,2025-07-18,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
bb1ad237-bdc8-4fbf-a3da-d38b78f77568,d476b390-350c-47a6-8bd8-eecba3f8b559,2025-07-14 15:43:45,2025-07-17,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
d9247af0-6efa-4407-aca6-749b20f2a1c6,a9e40372-bd45-4e4d-af66-334a574f8574,2025-07-14 22:31:44,2025-07-18,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
3e40593d-5da7-400e-846a-fc99a6130c5f,966d3c26-74d9-4031-b5ba-e77958ff9f51,2025-07-14 08:18:46,2025-07-18,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
