maintenance_id,bike_id,reported_time,resolved_time,issue_description
495aa364-3610-4424-9400-ecce0c26ad58,df3e9361-b33e-4053-a21f-653fbc4b4358,2025-08-28 15:14:12,2025-09-01,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
4e7c388b-7bab-4a94-bab2-67cf85ab2db7,165f7a62-ca54-4107-b442-5aa60d548c11,2025-08-28 19:54:27,2025-09-02,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
f3ea3406-f066-4b8f-b361-fd3001a2c4d7,538fc536-1ac4-4c81-91bd-7654eee22b0b,2025-08-28 20:14:31,2025-09-01,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
642bd3b7-08fc-4604-a838-3a2258440b75,15d30c3d-7278-45e0-97b1-c922f524a604,2025-08-28 08:36:56,2025-09-02,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
c2d6fff0-4fd2-4295-99ec-9cafd2f5acda,5e5e4be5-c69e-43c4-b9ce-ed793e6513d8,2025-08-28 23:02:35,2025-08-30,
e2afb3ba-0df6-4269-9b69-1d533715f80d,008ed728-9cbe-4f32-9dca-bd1c06e7b797,2025-08-28 22:32:29,2025-08-29,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
9f064d1a-4208-4f02-9473-c4197a5b24c9,d35d3e3a-c271-4091-9877-1debb27776cb,2025-08-28 13:15:02,2025-09-02,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
0afee43b-ea92-443b-8d9d-109bc3d7d31d,3ad4ad73-e77e-4926-89ac-7a23d8fd691e,2025-08-28 11:21:44,2025-09-01,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
c6193f5d-6403-4cd4-a449-0d8f04252257,528dc440-f982-4316-bb09-f00a01202537,2025-08-28 16:49:03,2025-08-31,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
b2d283e9-4648-4cd1-8192-e22a9e792751,9a97e815-739b-4c3c-b029-1d5093e5f768,2025-08-28 20:54:38,2025-08-29,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
be4917ab-3a09-4cb5-8a41-dbd26647172f,abd8d46b-28b5-4b64-824f-044c4e41cdb1,2025-08-28 06:05:31,2025-08-29,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
34ffa2b9-c7fa-46d3-8176-c3054020129d,4d100aa5-6459-4bc2-a557-b280405a5e60,2025-08-28 15:25:51,2025-08-31,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
a5b11a36-549c-4dfb-ac4f-dcd1a6ca7cc0,60ed1475-a733-4f18-8fea-bd293abe14cc,2025-08-28 03:18:56,2025-09-01,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
1a44bdfd-70c7-4585-944c-7818dad0731c,b3c56cc0-11e5-4039-a043-864004509f9a,2025-08-28 04:45:25,2025-08-31,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
79288b15-2240-40d8-89bd-f8cc908903d5,acca9f61-36bb-41ce-8d29-68d670968391,2025-08-28 19:08:13,2025-08-29,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
