maintenance_id,bike_id,reported_time,resolved_time,issue_description
52585abb-3c9c-4d27-afdd-1fa94e1ba469,93d97605-47eb-4b98-94b4-08c7e156d2e8,2025-09-12 06:16:51,2025-09-16,Broken
60482b55-42e1-4d2e-94a8-5acdef964fa6,c4cf677d-a21b-45cf-829b-79ff387c72f7,2025-09-12 04:23:49,2025-09-16,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
fd3bae62-87b5-4d86-9298-dd4cba44bb71,3d6caa2c-0aa4-41c8-9db3-8d01c7a03b1e,2025-09-12 15:49:27,2025-09-15,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
259283ad-0360-45da-8d05-ed3b86cbced5,7ee87e70-dd7c-4200-9363-293b47eb0a6d,2025-09-12 18:15:41,2025-09-14,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
90f14148-319d-44fd-ba9a-6bf41bd84fad,42478df4-b02f-40d7-8a96-ad0dedc7a0b2,2025-09-12 00:54:00,2025-09-15,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
64965f2a-fe83-4507-bc9e-de1950b63a9c,68af4f87-9766-41cd-8d69-7087308194d0,2025-09-12 04:37:03,2025-09-15,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
6d649e05-4d20-4bef-b23c-a849fc390122,72538ae4-2d4e-4cb5-b851-be3777625b17,2025-09-12 15:33:23,2025-09-15,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
32523911-988a-419a-8b38-17a345b74182,51684553-ab54-482a-83bc-94fd07e9db0b,2025-09-12 01:07:46,2025-09-14,
5ddcc550-9f83-45b1-a53b-a56c71236078,49e15ac2-a520-4393-9fd6-28cd1a8e1e62,2025-09-12 05:37:59,2025-09-13,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
f9842816-b9b2-4b3b-a593-1d564ad8518f,84ef2661-fd05-4708-a4a1-52b7fa8808a8,2025-09-12 19:37:39,2025-09-13,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
8cc7595f-432e-4a84-97d4-e051b5966cc4,c99c5297-b056-4c14-94d9-921028dc8b0b,2025-09-12 22:57:36,2025-09-14,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
70cd1965-d778-41be-ad82-4c64429e4a34,c6cb4f8b-2b7b-420c-a3af-0a9cea3cf023,2025-09-12 08:56:05,2025-09-16,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
