maintenance_id,bike_id,reported_time,resolved_time,issue_description
a1481fe3-d4fc-4ca0-8f59-b72227012140,15dc42c5-a94c-440e-926f-8e98189489e1,2025-07-26 15:07:57,2025-07-29,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
489d4203-2337-4a1e-86cb-83ae89c5f4ec,93d97605-47eb-4b98-94b4-08c7e156d2e8,2025-07-26 21:26:34,2025-07-30,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
393ac4a5-229c-4a06-a243-8f66569777ca,474bf6ce-a92c-4c49-8b2e-44a6ac6bca2e,2025-07-26 02:02:55,2025-07-31,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
fe85ad79-8d32-45d9-b35c-fd9769ccc753,bd5ef3bd-9063-47a4-bebd-32e10b9a69f6,2025-07-26 13:09:50,2025-07-28,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
29f88dbf-30a1-4c4a-b79f-4a78b50bb6bd,4b5ea3dd-1436-4284-abfc-a7f3c69ed514,2025-07-26 06:19:54,2025-07-27,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
16e6657b-06a1-4dac-a01c-d1afb7656f82,ce74c91c-363d-4a4c-aff3-4b9121142348,2025-07-26 02:15:08,2025-07-30,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
2e9de930-f52f-443b-b500-fa0107e93d2d,de21cf20-38ed-4023-a851-8644b6a318f2,2025-07-26 19:38:17,2025-07-29,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
bfd4846b-3821-4b0c-9357-d17d550f85cb,f821cebd-3d91-4c28-8d70-553579fc371a,2025-07-26 15:04:47,2025-07-29,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
01a40e67-44ca-4ff5-81a0-4e4eba4738b6,e88d73d0-3858-425d-b878-37545e4c6a18,2025-07-26 16:54:55,2025-07-27,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
a32d9072-5694-4027-8498-6ab4168e9ad5,d6ce88de-42ee-47e9-a3a3-f9de4700745a,2025-07-26 10:24:11,2025-07-27,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
