maintenance_id,bike_id,reported_time,resolved_time,issue_description
f8a74e7e-85ef-4213-bb6e-b9ce6de666f0,88362d61-8dcf-4282-b7b5-afdb1069772f,2025-08-31 20:13:15,2025-09-03,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
40edf311-5ad6-4e27-b957-ca16a685c68f,19b4c0fd-6801-461c-a85c-773074356a96,2025-08-31 06:11:10,2025-09-04,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
0c05cef2-07b0-4f1e-b442-9b5e2a60e768,1e120c12-3807-4e04-a0e4-dd4a05dab69a,2025-08-31 23:01:05,2025-09-03,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
9e4cd41f-544d-415e-a754-acc6b94d717d,87fb3b14-4413-47a9-98db-35b25d11ff35,2025-08-31 20:02:33,2025-09-02,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
01d7ad3a-3425-4f42-a129-0bacebe30278,d407e62e-3151-4922-b6c6-7f106916e194,2025-08-31 23:57:11,2025-09-05,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
8996bda1-cef0-42ec-a6f8-b798f8060816,4ad91a09-5863-4949-8949-e0d0cf65ec83,2025-08-31 13:38:06,2025-09-03,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
862ce640-f43f-4d35-ba1f-cfb7718bcb4d,f616c5f8-ead3-4dfe-be4d-09ddfb741188,2025-08-31 07:22:32,2025-09-03,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
7a5e71d0-3f03-4f10-a91b-f214ba47e49a,68af4f87-9766-41cd-8d69-7087308194d0,2025-08-31 13:32:48,2025-09-01,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
8fda3cbe-fe87-4242-af67-d45e6590f540,5329a4a8-a2bf-41af-a2b7-2e60ef8669c2,2025-08-31 04:17:54,2025-09-01,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
895d4889-cb54-43cc-8e9b-58365b482c57,3b7ceca2-db08-4d72-bdc5-434c927ee081,2025-08-31 05:49:43,2025-09-02,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
88d8f50d-5efc-4324-9600-e7a57361401a,6a69b6e2-0889-4cbb-91ef-9498d101f826,2025-08-31 22:17:09,2025-09-04,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
19badd14-bdbe-4325-9120-9f4a866814ae,9e0b3153-8678-4443-b10f-aeecd7ab53cf,2025-08-31 09:20:56,2025-09-04,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
d448eb24-1210-4426-8e05-74ba6dee7ef5,4cc28d49-3c0f-4b37-a1a6-8346db003c23,2025-08-31 03:49:32,2025-09-01,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
802c7b09-9d19-44c1-9dc5-1b38ff4dd9ca,6fa31fa1-b669-44fc-a1c3-04ed4bc27f04,2025-08-31 22:26:09,2025-09-03,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
