maintenance_id,bike_id,reported_time,resolved_time,issue_description
d18bbb17-8d49-4c2a-ae29-33f36764be93,26354a04-099a-423a-9b26-5c91ad1e3525,2025-09-03 06:47:01,2025-09-05,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
8d0a7e75-808d-40dc-9ecf-c38ab41773f4,c7bec16c-cb31-4a07-94f9-f4ac0f138bf2,2025-09-03 21:30:12,2025-09-04,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
96fa3373-010b-441e-b4a0-4fed307e8a22,76a4582f-a53b-4397-a127-acaa9362f9ce,2025-09-03 01:23:04,2025-09-07,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
0c101e64-8243-4a7b-aa77-c2259b645dc2,e3329d13-373c-4d02-ad7e-7b071dc092c2,2025-09-03 07:47:10,2025-09-05,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
d5799a16-824f-4959-ae31-100201d6518c,f821cebd-3d91-4c28-8d70-553579fc371a,2025-09-03 09:08:58,2025-09-04,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
9df12651-ed3b-4852-b5b5-89b2d033ec1d,073fecd4-d3dd-4d63-b50f-fa765056f4a0,2025-09-03 02:28:44,2025-09-06,"The handlebars on my rental bike are loose and keep shifting while I'm riding, it's pretty annoying. I've tried to tighten them but it doesn't seem to be making a difference. I'd appreciate it if someone could take a look and fix the issue so I can finish my ride safely."
5d9d417d-2ad4-491b-9273-78ea6fd8bf73,8924d85a-3bfd-41d8-827a-43146e160b6b,2025-09-03 13:36:13,2025-09-08,
f81e9fa4-5b17-46bc-a712-f4bc01b1c6e1,ef58c519-0e7a-4e80-9eec-35072efe9c18,2025-09-03 07:30:36,2025-09-06,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
855a2832-a050-4d1e-be11-70397fa08e66,57675b71-d301-4a0c-a089-2a5ea2855155,2025-09-03 15:42:45,2025-09-07,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
4671ef63-9096-40e4-a2c3-f8fa29c921f6,017951a1-c50b-46fc-a6e0-5f284cba05a7,2025-09-03 09:36:01,2025-09-08,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
ed7d39ab-6120-4f89-815a-3e5349ed6d1c,acca9f61-36bb-41ce-8d29-68d670968391,2025-09-03 14:53:33,2025-09-05,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
be0a9eaa-29e4-41d1-b5e9-7bae949c5c73,f1aa6f85-ce4d-4400-88e5-6ca942b5cb69,2025-09-03 02:44:29,2025-09-08,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
432bb281-dc4c-4a71-bff5-a149149182ed,6b139a11-aba1-4630-bd5c-ffe775bbe797,2025-09-03 07:42:18,2025-09-07,Broken
