maintenance_id,bike_id,reported_time,resolved_time,issue_description
39bc21d0-b82d-424a-a422-16bc2ead722d,ce74c91c-363d-4a4c-aff3-4b9121142348,2025-09-09 12:47:22,2025-09-12,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
06889621-c48b-4a88-8ec9-47cea8f40c22,df3e9361-b33e-4053-a21f-653fbc4b4358,2025-09-09 11:11:25,2025-09-10,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
58153dfa-e6f6-4075-ae98-086897684a60,19b4c0fd-6801-461c-a85c-773074356a96,2025-09-09 03:23:56,2025-09-13,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
a4e09c67-dc02-4911-b747-6f931a5097a0,d11e61f3-e342-4b4d-8484-463bcfb07b96,2025-09-09 12:25:12,2025-09-14,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
5dee4344-fd87-4515-8ae6-f29666499190,e28e7c63-05aa-4ea0-9030-f71f1bc3e6d4,2025-09-09 01:19:41,2025-09-10,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
6c6e62d8-1ecb-4fdd-b63a-2e06d25ea88e,33e7e216-0426-47c2-8dd3-00fa5e679fec,2025-09-09 19:08:43,2025-09-10,"The chain on my rental bike keeps slipping off the gears, making it hard to pedal. I've tried adjusting it, but it doesn't seem to be staying in place. I'd appreciate it if someone could take a look and fix the issue so I can continue my ride."
8eb524db-f563-4d41-8921-b662be4530f7,d407e62e-3151-4922-b6c6-7f106916e194,2025-09-09 02:45:06,2025-09-11,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
b5aa356e-e1d0-443e-9741-b6e1e02e6e8e,3b0502c5-8748-4119-bd23-cfb6ae872a6f,2025-09-09 08:16:30,2025-09-14,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
27cce645-1935-4f12-bef1-1a00357692a3,20ae9e17-f7d9-45a6-afd6-8aa66f2b14c7,2025-09-09 22:41:29,2025-09-12,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
17f029f6-fca9-4f5d-9004-9fa854e6cfc3,9ccb8ede-c536-4fa7-a863-4cebe5572dd4,2025-09-09 01:43:08,2025-09-13,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
18ff30bd-b8d7-464f-8006-9147939653cb,f616c5f8-ead3-4dfe-be4d-09ddfb741188,2025-09-09 14:51:58,2025-09-13,"The brakes on my rental bike are not working properly, it's taking a lot of effort to slow down and stop. I'm having to squeeze the brake levers really hard to get any response, which is kinda scary. I'd appreciate it if someone could take a look and fix the issue ASAP."
41b89a4f-9140-4fd0-8882-f9dde2c47652,317c1160-97d7-49f4-8fd9-eadf96a5d903,2025-09-09 03:35:43,2025-09-11,"The seat on my rental bike is loose and keeps sliding back and forth, making it hard to ride. I've tried to tighten it, but it doesn't seem to be staying in place. Can I get a replacement or have this one fixed ASAP?"
920930c8-c3d2-4b40-b955-0c207ad435f0,ddccb69f-55a5-427a-9b89-5a3e08e985a8,2025-09-09 06:08:09,2025-09-10,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
716a3886-5007-4c70-ac95-450872d123b2,556da813-9e4a-4625-9ed3-d78e8c416589,2025-09-09 05:20:09,2025-09-10,Broken
92797061-769e-4a3d-811c-8ed557d1a31a,061496fd-b988-4d23-b439-8f931fefe7d6,2025-09-09 20:09:17,2025-09-12,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
40feefa6-3518-419c-afcc-20da7ac3f046,ab35de4a-0045-40ed-8633-34d40c0f501a,2025-09-09 20:54:01,2025-09-12,"The safety reflectors on my rental bike are loose and not securely attached, which is a safety concern. I noticed the issue as soon as I started riding and I'm worried it could cause problems, especially at night. I'd appreciate it if someone could take a look and fix the reflectors as soon as possible."
b62713db-e117-45cf-8fc6-80245cd96c1d,19be2a09-8951-4df4-b7e3-67dff02d8ec4,2025-09-09 16:27:17,2025-09-10,"The tires on my rental bike are low on air and one of them has a slow leak, making it difficult to ride. I've only had the bike for an hour and I'm already having to stop frequently to add air. I'd appreciate it if someone could take a look at it and fix the issue as soon as possible."
