ride_id,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,customer_id
943c3914-3263-4ff9-a1e8-2582a29bab4c,2025-07-29 00:43:55,2025-07-29 01:45:21,1066c763-a3b3-4292-9d33-cf474e397055,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,7a6ac957-35e0-4dca-b624-7c0d462d0262
99e64582-92dc-4c55-bda9-a7330ebbbfe2,2025-07-29 02:00:11,2025-07-29 03:20:15,1066c763-a3b3-4292-9d33-cf474e397055,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,428837bf-1c9c-497c-9282-a470b3d25ba6
91bf8f68-af53-438c-8221-0880108d0372,2025-07-29 03:58:41,2025-07-29 05:01:10,1066c763-a3b3-4292-9d33-cf474e397055,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,7aaa2c3f-93a5-45bd-8250-26f736879424
643a0fe9-f05a-4290-b379-37b37e549daa,2025-07-29 05:24:30,2025-07-29 06:37:33,1066c763-a3b3-4292-9d33-cf474e397055,026a06f2-51ce-47cb-973f-d21c062e5dad,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,078fd19d-490f-450b-b4a0-1db946af2f66
c6f39e81-2a42-4df6-b62a-182ae122002d,2025-07-29 07:21:21,2025-07-29 12:59:44,1066c763-a3b3-4292-9d33-cf474e397055,026a06f2-51ce-47cb-973f-d21c062e5dad,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,77161507-7e7f-427e-9d41-0eff6bad8de5
18068681-589f-489e-8e4e-5f1a69975897,2025-07-29 17:18:01,2025-07-29 19:11:38,1066c763-a3b3-4292-9d33-cf474e397055,e89d417b-b239-4d94-aef4-3cad24f72fb8,26354a04-099a-423a-9b26-5c91ad1e3525,member,f5acf2f3-2b4c-43c7-8460-ba2b9a22da2a
fb5105d1-3191-416c-8bea-fe7ea8c9da80,2025-07-29 20:43:09,2025-07-29 20:51:13,1066c763-a3b3-4292-9d33-cf474e397055,96bd6410-a693-4dec-b53c-e67b25cb314a,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,524733ce-33a2-4003-8307-371403515f5a
2c3723a3-710d-4255-9187-eb13910fffd7,2025-07-29 20:57:35,2025-07-29 21:51:43,1066c763-a3b3-4292-9d33-cf474e397055,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,8e7c5b62-bf6f-4a49-adba-1591f5b7f450
84b47100-9ff3-4e93-801d-b75aa482ec9a,2025-07-29 22:23:49,2025-07-29 23:01:14,1066c763-a3b3-4292-9d33-cf474e397055,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,945e3aa2-6a6f-4421-bd7a-cc5d6aa65656
9079075f-2e86-4381-8e3a-8ee2bbe813a2,2025-07-29 07:40:41,2025-07-29 19:13:42,99810fea-31be-4514-ab04-fce0cc4c715e,2b74a5a2-1bd3-4aa9-88ef-d299f1d175a9,e267f0df-8efd-4444-8236-189e934465da,member,a5941e09-e0ed-4950-8e86-8d0f6bd5ffac
