ride_id,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,customer_id
0473b79a-5dbe-4909-a472-58866de1a036,2025-06-29 03:01:54,2025-06-29 03:38:14,1066c763-a3b3-4292-9d33-cf474e397055,3405b75d-474c-4774-9805-afc93f409d64,26354a04-099a-423a-9b26-5c91ad1e3525,member,15cc70f2-0ff2-42e9-981d-6cd31ec71fe4
2bba1073-b81e-406c-bc5f-a5f5feb912b0,2025-06-29 08:41:45,2025-06-29 10:24:13,1066c763-a3b3-4292-9d33-cf474e397055,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,26354a04-099a-423a-9b26-5c91ad1e3525,member,e83c43a7-a82f-4c9c-afb9-ef18ffa0ff7d
9034004e-a858-4643-9069-065fb4bf753e,2025-06-29 11:03:33,2025-06-29 11:13:22,1066c763-a3b3-4292-9d33-cf474e397055,3405b75d-474c-4774-9805-afc93f409d64,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,a3f9be20-06db-4543-aa23-5dc7d3457ad8
4712c533-e68c-4c91-9bdf-0ed032326434,2025-06-29 11:52:40,2025-06-29 13:57:09,1066c763-a3b3-4292-9d33-cf474e397055,65008017-abdf-42fc-8752-c5188ca7cd61,26354a04-099a-423a-9b26-5c91ad1e3525,member,7305e5c3-306e-40dd-8b7b-6c04c661bf72
2cfe5f30-5438-4188-a3ef-d2a88bfd6b1b,2025-06-29 19:05:20,2025-06-29 22:28:52,1066c763-a3b3-4292-9d33-cf474e397055,04cd70f1-9492-4218-b96a-f63547a3f6f9,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,734f5975-9904-4871-bd55-4fde90a058ea
112a8fb4-585e-4d35-a1cb-386b5594d7e5,2025-06-29 00:53:02,2025-06-29 18:48:37,65008017-abdf-42fc-8752-c5188ca7cd61,33bb6a37-5494-4a00-be0a-cc9c8a079c39,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,4602a87d-5414-4d64-8d8a-b2f36a54f268
a42240ab-fe59-4101-8aed-2ef689eebd03,2025-06-29 00:00:25,2025-06-29 00:20:09,026a06f2-51ce-47cb-973f-d21c062e5dad,72da959e-7cc7-427e-8816-13a25450c6ee,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,5f2fca5e-77a5-4115-84ec-d86212b22443
f44a83ae-da83-4158-aecf-201ee03c049f,2025-06-29 01:44:30,2025-06-29 05:11:43,026a06f2-51ce-47cb-973f-d21c062e5dad,55224734-2ad8-4a19-9e4c-a66de06b42f9,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,1e16cf2d-7f07-480a-a177-5bbaaa3e88ed
9d788375-1d67-48cb-b368-66b1381629d3,2025-06-29 06:29:39,2025-06-29 06:30:43,026a06f2-51ce-47cb-973f-d21c062e5dad,47a93244-6745-475a-8bf2-a08f341805e9,15dc42c5-a94c-440e-926f-8e98189489e1,member,d081760b-3c30-48be-aa2a-749808063496
865816c1-0bd7-4c51-a69f-334f7eea2f57,2025-06-29 08:37:53,2025-06-29 09:52:39,026a06f2-51ce-47cb-973f-d21c062e5dad,1066c763-a3b3-4292-9d33-cf474e397055,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,e3e7f1ae-9e8a-49ec-ae9e-9676d31dc946
649e2fca-f45d-4381-a737-69cbf7c6e781,2025-06-29 11:36:08,2025-06-29 15:42:02,026a06f2-51ce-47cb-973f-d21c062e5dad,227db31e-5f21-4989-8453-378e905f1eab,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,11fdacad-a404-496e-82b1-a623d335f414
a46a687c-9131-4b38-b6bd-7a0317942bd4,2025-06-29 18:32:20,2025-06-29 20:25:37,026a06f2-51ce-47cb-973f-d21c062e5dad,99810fea-31be-4514-ab04-fce0cc4c715e,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,b03c9997-e3a7-4885-adb3-5dde6c8b96d8
4d4810ad-7de4-4ce7-8ff1-d1c90bf3f806,2025-06-29 22:49:53,2025-06-29 23:01:41,026a06f2-51ce-47cb-973f-d21c062e5dad,94a13905-46d0-4830-9f48-6b582e13bbc6,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,faf77f3f-192d-40b5-a04b-edb875991c9b
11da7989-1fd7-457b-b771-16c8866e85ef,2025-06-29 00:45:57,2025-06-29 06:42:11,04cd70f1-9492-4218-b96a-f63547a3f6f9,026a06f2-51ce-47cb-973f-d21c062e5dad,f1c0f480-34de-459b-bd5b-6c957c8d92dd,non-member,c5eca735-57ad-40c3-8997-793a0ee678a9
3d2daa91-f72b-45ae-84a7-b8bd570ecebc,2025-06-29 15:06:19,2025-06-29 15:48:08,04cd70f1-9492-4218-b96a-f63547a3f6f9,a0c61868-01f3-4cc6-ae38-1c737d315e35,f1c0f480-34de-459b-bd5b-6c957c8d92dd,non-member,bfd64bc5-2e9e-453f-87df-59c2675819de
91d14792-05ba-482c-85a4-e0f70d3ee3f2,2025-06-29 16:13:34,2025-06-29 17:02:13,04cd70f1-9492-4218-b96a-f63547a3f6f9,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,f1c0f480-34de-459b-bd5b-6c957c8d92dd,member,5412ac21-facf-431d-9e62-dd5e530ca7f8
30a4b6b4-58f8-42c2-85d3-ed0dc775fcba,2025-06-29 21:22:31,2025-06-29 22:25:11,04cd70f1-9492-4218-b96a-f63547a3f6f9,a0c61868-01f3-4cc6-ae38-1c737d315e35,f1c0f480-34de-459b-bd5b-6c957c8d92dd,member,f9b220e4-d229-4346-a15b-a94226189822
f81ea90d-64af-4d04-ae82-32bcd27713b2,2025-06-29 23:02:04,2025-06-29 23:41:22,04cd70f1-9492-4218-b96a-f63547a3f6f9,a0c61868-01f3-4cc6-ae38-1c737d315e35,f1c0f480-34de-459b-bd5b-6c957c8d92dd,member,046b3dd4-a59c-47ad-98f4-123fe678cd16
a4d42e7a-f776-4394-b9dd-4412076851ba,2025-06-29 10:53:45,2025-06-29 11:07:50,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,47a93244-6745-475a-8bf2-a08f341805e9,1dbe235a-8f31-4169-971f-8fd7ef97a218,member,dda087e1-1c93-4a75-8703-b00162f3fd29
b27f1584-2eb9-421a-ae4e-ba2b790c844e,2025-06-29 11:41:03,2025-06-29 11:43:31,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,99810fea-31be-4514-ab04-fce0cc4c715e,1dbe235a-8f31-4169-971f-8fd7ef97a218,non-member,93921ff6-01c4-4bd8-8cda-b2a194ffc272
e450239c-5340-4135-a483-57420bb1559d,2025-06-29 13:11:09,2025-06-29 17:24:08,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,1dbe235a-8f31-4169-971f-8fd7ef97a218,non-member,f6be48c1-b064-48b5-966b-b0b6ab96247e
2fc26a91-abe5-4533-90c1-386b6ae3fedc,2025-06-29 18:42:55,2025-06-29 20:20:45,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,c4ad6437-6c2d-43d1-aa23-d46b5df8b6a7,1dbe235a-8f31-4169-971f-8fd7ef97a218,member,0ed79da8-6cad-4a22-8fbd-53e0a21076d1
2a7dedb4-ba0e-4bd1-9f8c-b73b3509d536,2025-06-29 20:21:34,2025-06-29 20:35:22,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,844e0cdf-2a22-4096-8d58-6c034b3ebf30,1dbe235a-8f31-4169-971f-8fd7ef97a218,non-member,7f24ab8c-4b3d-4794-9f42-d8f0bfbd96fe
82fbface-16dd-49e0-9fe0-4b3d95508a5f,2025-06-29 22:55:34,2025-06-29 23:17:09,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,227db31e-5f21-4989-8453-378e905f1eab,1dbe235a-8f31-4169-971f-8fd7ef97a218,member,0f189a63-ff65-49f3-9fd2-422ba7f4e013
b6b60213-e3b0-46de-aa25-94134449d2c6,2025-06-29 01:53:33,2025-06-29 08:58:45,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,28fbe5cf-a20d-4c1f-8e11-3d7fe69586bc,9131d2c5-90d6-48f6-a081-84d56ba1fc90,non-member,93c325da-de6a-4549-8530-8eb4a12ac3b1
1e52114c-2e0b-4bdf-81d0-016257451c4f,2025-06-29 11:34:06,2025-06-29 11:51:48,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,e89d417b-b239-4d94-aef4-3cad24f72fb8,9131d2c5-90d6-48f6-a081-84d56ba1fc90,member,fddea01b-919f-425d-9fd6-5be303f6f3b5
fdac2ab4-dd2a-4984-abb3-ce9fbf5b605f,2025-06-29 13:10:44,2025-06-29 13:15:03,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,47a93244-6745-475a-8bf2-a08f341805e9,9131d2c5-90d6-48f6-a081-84d56ba1fc90,member,a3c1cfee-b351-4d58-a52e-74306acc4dca
4ede8f1b-308c-4767-ab5f-69ac033ffadb,2025-06-29 15:00:23,2025-06-29 22:06:06,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,04cd70f1-9492-4218-b96a-f63547a3f6f9,9131d2c5-90d6-48f6-a081-84d56ba1fc90,non-member,c0c67f6d-9987-4020-9227-c33c49a23768
3bbe68a3-342a-41bc-976f-99b8c14a3fa8,2025-06-29 22:18:54,2025-06-29 22:23:38,bcea2fb3-eaf4-4a1d-b631-c910b29db6da,33bb6a37-5494-4a00-be0a-cc9c8a079c39,9131d2c5-90d6-48f6-a081-84d56ba1fc90,member,4cda9e79-cbc3-47d3-bcc8-db34a1621fc7
34845b03-77fe-48b5-896d-3a772560b199,2025-06-29 00:29:13,2025-06-29 03:23:47,a0c61868-01f3-4cc6-ae38-1c737d315e35,e89d417b-b239-4d94-aef4-3cad24f72fb8,80c98ce1-d2b7-4f0b-9fda-e5af8492af09,non-member,6487e19b-bac0-426f-9c72-aa16cb8caccd
