ride_id,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,customer_id
cbf71c08-17ae-4328-9ed5-c8cfb4d5fde2,2025-06-26 20:53:47,2025-06-26 21:23:57,99810fea-31be-4514-ab04-fce0cc4c715e,a0c61868-01f3-4cc6-ae38-1c737d315e35,e267f0df-8efd-4444-8236-189e934465da,non-member,88c4faad-36e8-46c0-bd2f-e82dd2ae29c9
e201ea80-1936-44aa-a8f3-4e05e0d7acc6,2025-06-26 01:59:19,2025-06-26 16:18:22,65008017-abdf-42fc-8752-c5188ca7cd61,844e0cdf-2a22-4096-8d58-6c034b3ebf30,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,f91bf514-8dcf-4ada-bafa-08f3ce93bd29
380da433-0580-48c0-9d5d-f255c2bb4a3b,2025-06-26 02:08:55,2025-06-26 03:53:23,026a06f2-51ce-47cb-973f-d21c062e5dad,47a93244-6745-475a-8bf2-a08f341805e9,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,cfa4bc7d-77ed-445f-be95-16fe3266504b
e9165410-2860-4c78-949f-5bcccbad233f,2025-06-26 04:19:43,2025-06-26 04:44:49,026a06f2-51ce-47cb-973f-d21c062e5dad,ce4b8120-0d3d-4d92-a883-b4bf3f467a4f,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,fd34f3a4-dc94-4e18-bede-0c2d71fbdb0a
a4e3fc84-4464-4e52-a058-0ad0b1e41953,2025-06-26 05:04:00,2025-06-26 07:56:01,026a06f2-51ce-47cb-973f-d21c062e5dad,28fbe5cf-a20d-4c1f-8e11-3d7fe69586bc,15dc42c5-a94c-440e-926f-8e98189489e1,member,9598e5ff-5751-44ad-a2b7-5489056201df
bf9041ab-70a2-4fc7-abf7-189d964a3ed8,2025-06-26 08:23:07,2025-06-26 08:46:47,026a06f2-51ce-47cb-973f-d21c062e5dad,3405b75d-474c-4774-9805-afc93f409d64,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,fba18d28-0200-4c35-8948-2f3bcadd2e0f
1a24b172-7bb6-41af-b53f-b79285233592,2025-06-26 11:27:45,2025-06-26 12:38:32,026a06f2-51ce-47cb-973f-d21c062e5dad,3405b75d-474c-4774-9805-afc93f409d64,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,f46e5f1f-cf0d-463e-907a-da732dc177db
33439d9d-80cf-4954-b761-2022327a91fe,2025-06-26 16:54:42,2025-06-26 17:23:40,026a06f2-51ce-47cb-973f-d21c062e5dad,69b25e37-55ba-4437-a09b-5973a647f7bb,15dc42c5-a94c-440e-926f-8e98189489e1,non-member,28ee243e-9050-4eac-9dc5-773cf9d98ac3
4aebb40a-fae6-4c46-b327-d94c7fc9f02c,2025-06-26 18:33:31,2025-06-26 22:39:21,026a06f2-51ce-47cb-973f-d21c062e5dad,ce4b8120-0d3d-4d92-a883-b4bf3f467a4f,15dc42c5-a94c-440e-926f-8e98189489e1,member,63bb82f6-31b9-4bc9-94bb-cfb78dd1252d
c3e6f1e4-f303-4ffa-b223-88b9491ed00a,2025-06-26 00:22:06,2025-06-26 01:47:40,1dcf5fb5-8676-48e2-b6ff-b343c5ffa597,026a06f2-51ce-47cb-973f-d21c062e5dad,1dbe235a-8f31-4169-971f-8fd7ef97a218,non-member,dfe7102d-85ca-421b-976b-231e70a18f27
