ride_id,start_time,end_time,start_station_id,end_station_id,bike_id,user_type,customer_id
ffeeef03-ffca-4514-a630-e5a61f17125d,2025-08-12 09:07:40,2025-08-12 19:55:31,1066c763-a3b3-4292-9d33-cf474e397055,3405b75d-474c-4774-9805-afc93f409d64,26354a04-099a-423a-9b26-5c91ad1e3525,non-member,c8f963a5-db49-4242-a8c9-fd655d1e273f
ade2077f-1d78-4417-b552-5a0d92fc1ad2,2025-08-12 00:48:48,2025-08-12 03:59:21,99810fea-31be-4514-ab04-fce0cc4c715e,72da959e-7cc7-427e-8816-13a25450c6ee,e267f0df-8efd-4444-8236-189e934465da,non-member,f6be48c1-b064-48b5-966b-b0b6ab96247e
b3a680ec-658f-41a7-b4b3-bae0303f8536,2025-08-12 08:00:27,2025-08-12 11:05:22,99810fea-31be-4514-ab04-fce0cc4c715e,99810fea-31be-4514-ab04-fce0cc4c715e,e267f0df-8efd-4444-8236-189e934465da,non-member,bcfa288a-9f29-49a6-89d3-e24fc23b6a9b
3d39a8cc-7141-40bd-b228-ffb687f650a9,2025-08-12 11:37:53,2025-08-12 13:01:22,99810fea-31be-4514-ab04-fce0cc4c715e,844e0cdf-2a22-4096-8d58-6c034b3ebf30,e267f0df-8efd-4444-8236-189e934465da,member,2d9ce0f8-b768-4cb9-94ba-b4e356700f83
e1efd8d4-fa47-4416-b38e-56951aa31ae7,2025-08-12 14:34:23,2025-08-12 18:05:03,99810fea-31be-4514-ab04-fce0cc4c715e,026a06f2-51ce-47cb-973f-d21c062e5dad,e267f0df-8efd-4444-8236-189e934465da,member,9d741ac0-a0fb-4dda-aeac-4ff0e0c42f4d
4080c6e4-2343-4118-8105-b42f8285c52f,2025-08-12 00:25:33,2025-08-12 01:01:03,65008017-abdf-42fc-8752-c5188ca7cd61,72da959e-7cc7-427e-8816-13a25450c6ee,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,5982e2d8-4120-4f91-aa3b-c56cf1fa5dca
ca7c48bf-1bc4-484a-8c77-6755cfb96b61,2025-08-12 01:52:05,2025-08-12 01:55:11,65008017-abdf-42fc-8752-c5188ca7cd61,1066c763-a3b3-4292-9d33-cf474e397055,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,4e8acf07-7f68-4c37-baf1-8e9297847b1d
40e3ebf2-daac-4d01-b5a0-185e1ffe71e1,2025-08-12 03:12:56,2025-08-12 03:15:10,65008017-abdf-42fc-8752-c5188ca7cd61,3405b75d-474c-4774-9805-afc93f409d64,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,93921ff6-01c4-4bd8-8cda-b2a194ffc272
65e1308d-c877-4356-adff-906e7094bd8c,2025-08-12 05:54:14,2025-08-12 06:44:46,65008017-abdf-42fc-8752-c5188ca7cd61,47a93244-6745-475a-8bf2-a08f341805e9,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,e24c5f24-67b0-46c7-8409-46ad8edb9856
83af256c-0ab4-4c77-9cd1-92fd377e6276,2025-08-12 07:43:04,2025-08-12 07:51:51,65008017-abdf-42fc-8752-c5188ca7cd61,026a06f2-51ce-47cb-973f-d21c062e5dad,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,e8aa59a8-4b8b-4ed4-9f06-77f22656412e
4120745f-3373-4b4a-85bc-b2a06dcc0405,2025-08-12 08:53:09,2025-08-12 10:25:24,65008017-abdf-42fc-8752-c5188ca7cd61,99810fea-31be-4514-ab04-fce0cc4c715e,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,f6c47600-1e8b-4618-b0d3-b5fb3655d26d
c4600872-4832-4c83-8e98-e6ffd6ea4322,2025-08-12 11:35:36,2025-08-12 13:41:42,65008017-abdf-42fc-8752-c5188ca7cd61,810a7fc4-5b2b-467b-9a52-7d61ff794a7b,23a0e656-edc6-4dd6-939b-80f4d715c9cd,member,f225c377-357b-4d43-8276-b26b4dd12cbd
3b647557-9304-4352-965e-d7010d9db193,2025-08-12 14:17:36,2025-08-12 17:44:54,65008017-abdf-42fc-8752-c5188ca7cd61,55224734-2ad8-4a19-9e4c-a66de06b42f9,23a0e656-edc6-4dd6-939b-80f4d715c9cd,non-member,d50b87eb-158d-4be6-99db-c3ee62d31ad0
